,market_position,shortage_price,surplus_price
2021-01-06 17:00:00+00:00,0.666666667,-6.71,-6.71
2021-01-06 17:15:00+00:00,1.0,26.23,26.23
2021-01-06 17:30:00+00:00,1.0,37.57,37.57
2021-01-06 17:45:00+00:00,1.0,34.57,34.57
2021-01-06 18:00:00+00:00,-0.733333333,57.59,39.12
2021-01-06 18:15:00+00:00,0.066666667,39.12,39.12
2021-01-06 18:30:00+00:00,-0.133333333,48.16,48.16
2021-01-06 18:45:00+00:00,0.0,47.1,47.1
2021-01-06 19:00:00+00:00,-0.2,58.52,38.77
2021-01-06 19:15:00+00:00,-0.066666667,30.29,30.29
2021-01-06 19:30:00+00:00,1.0,24.05,24.05
2021-01-06 19:45:00+00:00,0.866666667,22.07,22.07
2021-01-06 20:00:00+00:00,-0.733333333,277.9,30.44
2021-01-06 20:15:00+00:00,-0.6,66.01,66.01
2021-01-06 20:30:00+00:00,0.066666667,43.7,43.7
2021-01-06 20:45:00+00:00,0.333333333,33.44,33.44
2021-01-06 21:00:00+00:00,-0.6,84.14,84.14
2021-01-06 21:15:00+00:00,-0.733333333,40.44,40.44
2021-01-06 21:30:00+00:00,0.866666667,36.44,36.44
2021-01-06 21:45:00+00:00,0.133333333,40.44,40.44
2021-01-06 22:00:00+00:00,0.0,58.11,37.41
2021-01-06 22:15:00+00:00,-0.133333333,37.7,37.7
2021-01-06 22:30:00+00:00,0.866666667,15.06,15.06
2021-01-06 22:45:00+00:00,0.533333333,22.02,22.02
2021-01-06 23:00:00+00:00,-0.333333333,103.15,33.44
2021-01-06 23:15:00+00:00,0.2,36.44,36.44
2021-01-06 23:30:00+00:00,0.2,25.44,25.44
2021-01-06 23:45:00+00:00,0.866666667,18.44,18.44
2021-01-07 00:00:00+00:00,-0.066666667,44.48,32.33
2021-01-07 00:15:00+00:00,0.6,-8.6,-8.6
2021-01-07 00:30:00+00:00,0.066666667,19.5,19.5
2021-01-07 00:45:00+00:00,0.133333333,19.5,19.5
2021-01-07 01:00:00+00:00,-0.4,45.55,36.44
2021-01-07 01:15:00+00:00,-0.133333333,42.79,31.87
2021-01-07 01:30:00+00:00,0.4,10.0,10.0
2021-01-07 01:45:00+00:00,-0.333333333,48.14,25.44
2021-01-07 02:00:00+00:00,-0.266666667,47.65,36.87
2021-01-07 02:15:00+00:00,-0.066666667,42.86,40.71
2021-01-07 02:30:00+00:00,0.0,44.0,39.63
2021-01-07 02:45:00+00:00,-0.2,44.0,44.0
2021-01-07 03:00:00+00:00,-0.333333333,46.0,46.0
2021-01-07 03:15:00+00:00,-0.333333333,48.44,48.44
2021-01-07 03:30:00+00:00,-0.4,47.9,47.9
2021-01-07 03:45:00+00:00,-0.533333333,47.9,47.9
2021-01-07 04:00:00+00:00,0.733333333,21.95,21.95
2021-01-07 04:15:00+00:00,0.466666667,25.44,25.44
2021-01-07 04:30:00+00:00,0.133333333,31.47,31.47
2021-01-07 04:45:00+00:00,0.0,27.34,27.34
2021-01-07 05:00:00+00:00,1.0,-112.56,-112.56
2021-01-07 05:15:00+00:00,0.266666667,-39.32,-39.32
2021-01-07 05:30:00+00:00,1.0,42.87,42.87
2021-01-07 05:45:00+00:00,0.066666667,-61.08,-61.08
2021-01-07 06:00:00+00:00,0.437119114,-111.69,-111.69
2021-01-07 06:15:00+00:00,0.0,-4.45,-4.45
2021-01-07 06:30:00+00:00,-0.2,31.15,31.15
2021-01-07 06:45:00+00:00,-0.266666667,32.39,32.39
2021-01-07 07:00:00+00:00,0.517082179,-88.6,-88.6
2021-01-07 07:15:00+00:00,-0.533333333,32.39,32.39
2021-01-07 07:30:00+00:00,-0.333333333,38.52,38.52
2021-01-07 07:45:00+00:00,-0.6,146.4,146.4
2021-01-07 08:00:00+00:00,-0.6,26.75,26.75
2021-01-07 08:15:00+00:00,0.333333333,24.39,24.39
2021-01-07 08:30:00+00:00,0.0,29.0,29.0
2021-01-07 08:45:00+00:00,0.0,35.39,35.39
2021-01-07 09:00:00+00:00,0.2,29.39,29.39
2021-01-07 09:15:00+00:00,0.066666667,14.0,14.0
2021-01-07 09:30:00+00:00,0.066666667,24.39,24.39
2021-01-07 09:45:00+00:00,0.333333333,15.24,15.24
2021-01-07 10:00:00+00:00,-1.0,54.51,42.5
2021-01-07 10:15:00+00:00,0.066666667,35.0,35.0
2021-01-07 10:30:00+00:00,-0.133333333,53.21,53.21
2021-01-07 10:45:00+00:00,-0.933333333,53.24,36.62
2021-01-07 11:00:00+00:00,-0.2,38.0,38.0
2021-01-07 11:15:00+00:00,0.533333333,31.25,31.25
2021-01-07 11:30:00+00:00,0.8,7.89,7.89
2021-01-07 11:45:00+00:00,0.2,7.45,7.45
2021-01-07 12:00:00+00:00,0.666666667,-4.0,-4.0
2021-01-07 12:15:00+00:00,-0.266666667,69.61,32.39
2021-01-07 12:30:00+00:00,-0.066666667,37.39,37.39
2021-01-07 12:45:00+00:00,-0.133333333,32.39,32.39
2021-01-07 13:00:00+00:00,0.0,32.39,32.39
2021-01-07 13:15:00+00:00,-0.066666667,43.46,43.46
2021-01-07 13:30:00+00:00,-0.066666667,43.46,43.46
2021-01-07 13:45:00+00:00,-0.2,45.23,45.23
2021-01-07 14:00:00+00:00,-0.133333333,45.23,45.23
2021-01-07 14:15:00+00:00,0.133333333,32.39,32.39
2021-01-07 14:30:00+00:00,0.2,31.25,31.25
2021-01-07 14:45:00+00:00,-0.2,40.25,40.25
2021-01-07 15:00:00+00:00,0.066666667,41.72,41.72
2021-01-07 15:15:00+00:00,-0.066666667,39.47,39.47
2021-01-07 15:30:00+00:00,-0.2,44.48,44.48
2021-01-07 15:45:00+00:00,-0.133333333,45.23,45.23
2021-01-07 16:00:00+00:00,0.6,-15.82,-15.82
2021-01-07 16:15:00+00:00,-0.066666667,40.25,40.25
2021-01-07 16:30:00+00:00,-0.266666667,48.5,48.5
2021-01-07 16:45:00+00:00,0.0,38.0,38.0
2021-01-07 17:00:00+00:00,0.466666667,-90.0,-90.0
2021-01-07 17:15:00+00:00,-0.066666667,48.98,27.54
2021-01-07 17:30:00+00:00,0.6,23.0,23.0
2021-01-07 17:45:00+00:00,0.466666667,24.39,24.39
2021-01-07 18:00:00+00:00,-1.0,56.16,56.16
2021-01-07 18:15:00+00:00,0.0,45.07,45.07
2021-01-07 18:30:00+00:00,0.0,24.39,24.39
2021-01-07 18:45:00+00:00,0.466666667,22.51,22.51
2021-01-07 19:00:00+00:00,0.466666667,7.71,7.71
2021-01-07 19:15:00+00:00,0.066666667,-2.71,-2.71
2021-01-07 19:30:00+00:00,0.733333333,44.57,44.57
2021-01-07 19:45:00+00:00,0.0,45.02,18.23
2021-01-07 20:00:00+00:00,-0.733333333,110.9,35.1
2021-01-07 20:15:00+00:00,-0.733333333,49.34,49.34
2021-01-07 20:30:00+00:00,-0.4,47.39,47.39
2021-01-07 20:45:00+00:00,-0.533333333,47.64,47.64
2021-01-07 21:00:00+00:00,-1.0,238.03,238.03
2021-01-07 21:15:00+00:00,0.133333333,49.05,49.05
2021-01-07 21:30:00+00:00,-0.133333333,44.39,44.39
2021-01-07 21:45:00+00:00,0.0,41.19,41.19
2021-01-07 22:00:00+00:00,0.533333333,49.81,29.0
2021-01-07 22:15:00+00:00,-0.466666667,57.39,37.3
2021-01-07 22:30:00+00:00,1.0,30.88,30.88
2021-01-07 22:45:00+00:00,0.2,39.55,39.55
2021-01-07 23:00:00+00:00,-1.0,78.9,78.9
2021-01-07 23:15:00+00:00,-0.2,49.23,49.23
2021-01-07 23:30:00+00:00,0.0,47.63,47.63
2021-01-07 23:45:00+00:00,0.066666667,42.05,42.05
2021-01-08 00:00:00+00:00,0.0,48.64,35.98
2021-01-08 00:15:00+00:00,-0.2,54.86,39.1
2021-01-08 00:30:00+00:00,0.8,47.63,35.05
2021-01-08 00:45:00+00:00,0.0,47.63,47.63
2021-01-08 01:00:00+00:00,-0.4,46.94,46.94
2021-01-08 01:15:00+00:00,0.0,47.63,47.63
2021-01-08 01:30:00+00:00,0.0,46.53,46.53
2021-01-08 01:45:00+00:00,0.0,46.34,46.34
2021-01-08 02:00:00+00:00,0.0,42.75,42.75
2021-01-08 02:15:00+00:00,0.066666667,42.76,42.76
2021-01-08 02:30:00+00:00,-0.2,46.18,46.18
2021-01-08 02:45:00+00:00,0.333333333,43.91,43.91
2021-01-08 03:00:00+00:00,-0.466666667,47.63,47.63
2021-01-08 03:15:00+00:00,-0.133333333,43.83,43.83
2021-01-08 03:30:00+00:00,0.0,52.32,52.32
2021-01-08 03:45:00+00:00,-0.533333333,69.52,69.52
2021-01-08 04:00:00+00:00,0.2,40.85,40.85
2021-01-08 04:15:00+00:00,-0.066666667,47.63,47.63
2021-01-08 04:30:00+00:00,-0.8,277.9,277.9
2021-01-08 04:45:00+00:00,-0.2,57.63,57.63
2021-01-08 05:00:00+00:00,0.933333333,31.14,31.14
2021-01-08 05:15:00+00:00,0.266666667,39.64,39.64
2021-01-08 05:30:00+00:00,0.0,39.64,39.64
2021-01-08 05:45:00+00:00,-0.533333333,60.73,60.73
2021-01-08 06:00:00+00:00,1.0,-64.51,-64.51
2021-01-08 06:15:00+00:00,0.733333333,35.62,35.62
2021-01-08 06:30:00+00:00,-0.2,45.34,45.34
2021-01-08 06:45:00+00:00,-0.733333333,43.56,43.56
2021-01-08 07:00:00+00:00,0.466666667,39.33,39.33
2021-01-08 07:15:00+00:00,-0.2,44.48,44.48
2021-01-08 07:30:00+00:00,-0.866666667,93.54,93.54
2021-01-08 07:45:00+00:00,-0.266666667,73.54,73.54
2021-01-08 08:00:00+00:00,0.133333333,50.11,38.0
2021-01-08 08:15:00+00:00,0.733333333,39.65,39.65
2021-01-08 08:30:00+00:00,0.4,44.48,44.48
2021-01-08 08:45:00+00:00,0.333333333,44.48,44.48
2021-01-08 09:00:00+00:00,0.066666667,40.25,40.25
2021-01-08 09:15:00+00:00,0.6,37.45,37.45
2021-01-08 09:30:00+00:00,0.533333333,35.68,35.68
2021-01-08 09:45:00+00:00,0.333333333,35.0,35.0
2021-01-08 10:00:00+00:00,-0.2,44.79,44.79
2021-01-08 10:15:00+00:00,-0.266666667,45.12,45.12
2021-01-08 10:30:00+00:00,-0.2,45.13,45.13
2021-01-08 10:45:00+00:00,-0.4,44.96,44.96
2021-01-08 11:00:00+00:00,-0.8,135.37,135.37
2021-01-08 11:15:00+00:00,0.133333333,44.53,44.53
2021-01-08 11:30:00+00:00,0.0,44.56,44.56
2021-01-08 11:45:00+00:00,0.133333333,39.6,39.6
2021-01-08 12:00:00+00:00,0.0,39.56,39.56
2021-01-08 12:15:00+00:00,0.266666667,45.1,45.1
2021-01-08 12:30:00+00:00,0.4,38.45,38.45
2021-01-08 12:45:00+00:00,-0.133333333,42.89,42.89
2021-01-08 13:00:00+00:00,-0.333333333,43.09,43.09
2021-01-08 13:15:00+00:00,-0.066666667,43.01,43.01
2021-01-08 13:30:00+00:00,-0.2,44.5,44.5
2021-01-08 13:45:00+00:00,0.066666667,42.32,42.32
2021-01-08 14:00:00+00:00,-0.2,44.72,44.72
2021-01-08 14:15:00+00:00,0.0,44.62,44.62
2021-01-08 14:30:00+00:00,0.0,44.65,44.65
2021-01-08 14:45:00+00:00,0.0,44.61,44.61
2021-01-08 15:00:00+00:00,0.333333333,45.23,45.23
2021-01-08 15:15:00+00:00,0.6,36.89,36.89
2021-01-08 15:30:00+00:00,0.533333333,36.61,36.61
2021-01-08 15:45:00+00:00,-0.2,43.68,43.68
2021-01-08 16:00:00+00:00,0.466666667,38.86,38.86
2021-01-08 16:15:00+00:00,-0.466666667,130.0,130.0
2021-01-08 16:30:00+00:00,-0.933333333,80.0,80.0
2021-01-08 16:45:00+00:00,-0.6,56.4,56.4
2021-01-08 17:00:00+00:00,-0.520666667,277.9,277.9
2021-01-08 17:15:00+00:00,0.333333333,52.76,52.76
2021-01-08 17:30:00+00:00,0.133333333,48.74,48.74
2021-01-08 17:45:00+00:00,0.733333333,39.85,39.85
2021-01-08 18:00:00+00:00,0.466666667,32.36,32.36
2021-01-08 18:15:00+00:00,1.0,33.22,33.22
2021-01-08 18:30:00+00:00,0.0,47.9,39.12
2021-01-08 18:45:00+00:00,0.333333333,40.75,40.75
2021-01-08 19:00:00+00:00,0.0,33.33,33.33
2021-01-08 19:15:00+00:00,0.666666667,33.38,33.38
2021-01-08 19:30:00+00:00,0.133333333,38.15,38.15
2021-01-08 19:45:00+00:00,0.333333333,36.28,36.28
2021-01-08 20:00:00+00:00,-0.533333333,49.46,40.49
2021-01-08 20:15:00+00:00,0.066666667,36.36,36.36
2021-01-08 20:30:00+00:00,-0.066666667,39.33,39.33
2021-01-08 20:45:00+00:00,0.4,29.61,29.61
2021-01-08 21:00:00+00:00,-0.333333333,52.95,36.19
2021-01-08 21:15:00+00:00,-0.266666667,45.65,45.65
2021-01-08 21:30:00+00:00,-0.066666667,43.11,43.11
2021-01-08 21:45:00+00:00,0.066666667,40.11,40.11
2021-01-08 22:00:00+00:00,-1.0,393.2,393.2
2021-01-08 22:15:00+00:00,-0.466666667,66.46,42.97
2021-01-08 22:30:00+00:00,0.666666667,31.12,31.12
2021-01-08 22:45:00+00:00,0.533333333,19.77,19.77
2021-01-08 23:00:00+00:00,-0.466666667,194.76,18.65
2021-01-08 23:15:00+00:00,0.066666667,51.16,51.16
2021-01-08 23:30:00+00:00,0.866666667,47.76,47.76
2021-01-08 23:45:00+00:00,0.4,35.1,35.1
2021-01-09 00:00:00+00:00,0.0,46.42,24.55
2021-01-09 00:15:00+00:00,-0.533333333,47.42,47.42
2021-01-09 00:30:00+00:00,0.0,43.9,43.9
2021-01-09 00:45:00+00:00,0.733333333,31.46,31.46
2021-01-09 01:00:00+00:00,-0.333333333,47.37,28.26
2021-01-09 01:15:00+00:00,-0.333333333,47.18,47.18
2021-01-09 01:30:00+00:00,0.2,45.69,29.21
2021-01-09 01:45:00+00:00,0.333333333,39.46,39.46
2021-01-09 02:00:00+00:00,-0.533333333,51.87,30.27
2021-01-09 02:15:00+00:00,0.8,42.51,42.51
2021-01-09 02:30:00+00:00,0.266666667,35.78,35.78
2021-01-09 02:45:00+00:00,0.0,38.09,38.09
2021-01-09 03:00:00+00:00,0.0,39.46,39.46
2021-01-09 03:15:00+00:00,-0.2,45.73,32.8
2021-01-09 03:30:00+00:00,0.0,38.68,38.68
2021-01-09 03:45:00+00:00,-0.466666667,50.17,32.05
2021-01-09 04:00:00+00:00,0.0,40.47,40.47
2021-01-09 04:15:00+00:00,0.133333333,43.65,43.65
2021-01-09 04:30:00+00:00,-0.2,45.87,45.87
2021-01-09 04:45:00+00:00,-0.333333333,45.87,45.87
2021-01-09 05:00:00+00:00,0.6,32.05,32.05
2021-01-09 05:15:00+00:00,0.2,38.09,38.09
2021-01-09 05:30:00+00:00,0.0,44.24,44.24
2021-01-09 05:45:00+00:00,-0.133333333,44.72,44.72
2021-01-09 06:00:00+00:00,0.533333333,37.18,37.18
2021-01-09 06:15:00+00:00,0.0,38.86,38.86
2021-01-09 06:30:00+00:00,-0.066666667,39.37,39.37
2021-01-09 06:45:00+00:00,-0.466666667,47.7,47.7
2021-01-09 07:00:00+00:00,0.933333333,22.39,22.39
2021-01-09 07:15:00+00:00,0.0,37.39,37.39
2021-01-09 07:30:00+00:00,0.066666667,29.39,29.39
2021-01-09 07:45:00+00:00,-0.133333333,37.68,37.68
2021-01-09 08:00:00+00:00,0.0,38.67,38.67
2021-01-09 08:15:00+00:00,0.0,37.77,37.77
2021-01-09 08:30:00+00:00,0.066666667,41.1,41.1
2021-01-09 08:45:00+00:00,0.0,41.09,41.09
2021-01-09 09:00:00+00:00,-0.2,43.24,43.24
2021-01-09 09:15:00+00:00,0.0,42.16,42.16
2021-01-09 09:30:00+00:00,0.0,42.89,42.89
2021-01-09 09:45:00+00:00,0.466666667,32.77,32.77
2021-01-09 10:00:00+00:00,-0.333333333,46.61,46.61
2021-01-09 10:15:00+00:00,0.266666667,19.79,19.79
2021-01-09 10:30:00+00:00,1.0,16.38,16.38
2021-01-09 10:45:00+00:00,0.0,34.39,34.39
2021-01-09 11:00:00+00:00,-0.066666667,31.37,31.37
2021-01-09 11:15:00+00:00,0.266666667,25.25,25.25
2021-01-09 11:30:00+00:00,0.0,20.42,20.42
2021-01-09 11:45:00+00:00,0.2,22.39,22.39
2021-01-09 12:00:00+00:00,-0.066666667,24.38,24.38
2021-01-09 12:15:00+00:00,0.0,34.69,34.69
2021-01-09 12:30:00+00:00,0.0,36.54,36.54
2021-01-09 12:45:00+00:00,0.0,34.39,34.39
2021-01-09 13:00:00+00:00,0.0,51.05,51.05
2021-01-09 13:15:00+00:00,-0.2,51.05,37.39
2021-01-09 13:30:00+00:00,-0.066666667,39.91,39.91
2021-01-09 13:45:00+00:00,-0.133333333,47.11,47.11
2021-01-09 14:00:00+00:00,-0.2,46.01,46.01
2021-01-09 14:15:00+00:00,-0.066666667,46.01,46.01
2021-01-09 14:30:00+00:00,-0.066666667,49.3,49.3
2021-01-09 14:45:00+00:00,-1.0,51.18,51.18
2021-01-09 15:00:00+00:00,0.266666667,47.24,47.24
2021-01-09 15:15:00+00:00,-0.133333333,49.82,49.82
2021-01-09 15:30:00+00:00,-0.133333333,47.34,47.34
2021-01-09 15:45:00+00:00,-0.133333333,38.59,38.59
2021-01-09 16:00:00+00:00,1.0,5.0,5.0
2021-01-09 16:15:00+00:00,0.0,44.86,44.86
2021-01-09 16:30:00+00:00,0.0,39.66,39.66
2021-01-09 16:45:00+00:00,0.0,47.53,47.53
2021-01-09 17:00:00+00:00,-0.266666667,46.88,46.88
2021-01-09 17:15:00+00:00,-0.8,51.21,51.21
2021-01-09 17:30:00+00:00,-0.6,52.26,52.26
2021-01-09 17:45:00+00:00,-0.6,57.0,57.0
2021-01-09 18:00:00+00:00,-0.6,60.58,60.58
2021-01-09 18:15:00+00:00,-0.466666667,62.47,62.47
2021-01-09 18:30:00+00:00,0.333333333,48.35,48.35
2021-01-09 18:45:00+00:00,1.0,46.83,46.83
2021-01-09 19:00:00+00:00,-0.4,46.15,40.18
2021-01-09 19:15:00+00:00,-0.133333333,46.12,46.12
2021-01-09 19:30:00+00:00,0.133333333,42.68,42.68
2021-01-09 19:45:00+00:00,0.533333333,42.12,42.12
2021-01-09 20:00:00+00:00,-0.133333333,47.38,42.16
2021-01-09 20:15:00+00:00,0.0,45.76,42.46
2021-01-09 20:30:00+00:00,0.533333333,41.54,41.54
2021-01-09 20:45:00+00:00,0.733333333,32.41,32.41
2021-01-09 21:00:00+00:00,-0.8,52.28,52.28
2021-01-09 21:15:00+00:00,-0.133333333,47.07,47.07
2021-01-09 21:30:00+00:00,-0.4,56.81,56.81
2021-01-09 21:45:00+00:00,0.133333333,51.21,42.54
2021-01-09 22:00:00+00:00,-0.066666667,123.66,42.6
2021-01-09 22:15:00+00:00,-0.2,58.45,58.45
2021-01-09 22:30:00+00:00,-0.466666667,79.07,79.07
2021-01-09 22:45:00+00:00,0.4,37.07,37.07
2021-01-09 23:00:00+00:00,0.0,82.56,32.13
2021-01-09 23:15:00+00:00,-1.0,283.52,283.52
2021-01-09 23:30:00+00:00,0.8,46.48,46.48
2021-01-09 23:45:00+00:00,-0.333333333,91.1,91.1
2021-01-10 00:00:00+00:00,-0.133333333,68.29,68.29
2021-01-10 00:15:00+00:00,-0.266666667,110.77,110.77
2021-01-10 00:30:00+00:00,0.933333333,41.23,41.23
2021-01-10 00:45:00+00:00,1.0,41.43,41.43
2021-01-10 01:00:00+00:00,-0.733333333,51.59,51.59
2021-01-10 01:15:00+00:00,0.0,46.42,46.42
2021-01-10 01:30:00+00:00,0.8,40.47,40.47
2021-01-10 01:45:00+00:00,0.133333333,40.49,40.49
2021-01-10 02:00:00+00:00,0.333333333,37.95,37.95
2021-01-10 02:15:00+00:00,0.0,40.46,40.46
2021-01-10 02:30:00+00:00,0.0,45.73,45.73
2021-01-10 02:45:00+00:00,-0.066666667,45.64,45.64
2021-01-10 03:00:00+00:00,-0.733333333,53.17,53.17
2021-01-10 03:15:00+00:00,0.2,52.29,52.29
2021-01-10 03:30:00+00:00,-0.133333333,56.26,56.26
2021-01-10 03:45:00+00:00,0.0,49.0,49.0
2021-01-10 04:00:00+00:00,-0.066666667,51.55,51.55
2021-01-10 04:15:00+00:00,0.0,51.1,51.1
2021-01-10 04:30:00+00:00,-0.066666667,52.05,52.05
2021-01-10 04:45:00+00:00,-0.2,61.69,61.69
2021-01-10 05:00:00+00:00,0.0,50.56,43.38
2021-01-10 05:15:00+00:00,1.0,39.61,39.61
2021-01-10 05:30:00+00:00,0.866666667,40.31,40.31
2021-01-10 05:45:00+00:00,-0.4,66.67,66.67
2021-01-10 06:00:00+00:00,-1.0,167.69,44.94
2021-01-10 06:15:00+00:00,1.0,34.45,34.45
2021-01-10 06:30:00+00:00,0.133333333,47.92,42.86
2021-01-10 06:45:00+00:00,-0.266666667,45.75,40.96
2021-01-10 07:00:00+00:00,0.6,47.61,40.96
2021-01-10 07:15:00+00:00,0.0,40.11,40.11
2021-01-10 07:30:00+00:00,0.4,36.13,36.13
2021-01-10 07:45:00+00:00,-0.066666667,46.71,37.12
2021-01-10 08:00:00+00:00,0.8,27.35,27.35
2021-01-10 08:15:00+00:00,0.066666667,32.18,32.18
2021-01-10 08:30:00+00:00,-0.2,47.57,47.57
2021-01-10 08:45:00+00:00,-0.133333333,45.87,45.87
2021-01-10 09:00:00+00:00,0.6,7.2,7.2
2021-01-10 09:15:00+00:00,0.466666667,7.2,7.2
2021-01-10 09:30:00+00:00,1.0,5.99,5.99
2021-01-10 09:45:00+00:00,0.585410896,-22.68,-22.68
2021-01-10 10:00:00+00:00,0.0,10.43,10.43
2021-01-10 10:15:00+00:00,0.0,18.49,18.49
2021-01-10 10:30:00+00:00,0.0,31.56,31.56
2021-01-10 10:45:00+00:00,0.0,8.1,8.1
2021-01-10 11:00:00+00:00,0.0,22.52,22.52
2021-01-10 11:15:00+00:00,0.0,-18.7,-18.7
2021-01-10 11:30:00+00:00,0.0,-13.86,-13.86
2021-01-10 11:45:00+00:00,0.0,10.0,10.0
2021-01-10 12:00:00+00:00,0.0,10.0,10.0
2021-01-10 12:15:00+00:00,0.0,-41.63,-41.63
2021-01-10 12:30:00+00:00,0.0,2.0,2.0
2021-01-10 12:45:00+00:00,0.0,7.81,7.81
2021-01-10 13:00:00+00:00,0.0,19.57,19.57
2021-01-10 13:15:00+00:00,0.0,29.11,29.11
2021-01-10 13:30:00+00:00,-0.666666667,48.22,48.22
2021-01-10 13:45:00+00:00,-0.266666667,44.61,44.61
2021-01-10 14:00:00+00:00,-0.066666667,37.11,37.11
2021-01-10 14:15:00+00:00,-0.133333333,47.26,47.26
2021-01-10 14:30:00+00:00,-0.066666667,47.19,47.19
2021-01-10 14:45:00+00:00,-0.333333333,37.11,37.11
2021-01-10 15:00:00+00:00,0.8,-30.29,-30.29
2021-01-10 15:15:00+00:00,0.0,22.11,22.11
2021-01-10 15:30:00+00:00,-0.066666667,26.55,26.55
2021-01-10 15:45:00+00:00,-0.466666667,47.37,47.37
2021-01-10 16:00:00+00:00,0.866666667,5.93,5.93
2021-01-10 16:15:00+00:00,-0.133333333,60.56,60.56
2021-01-10 16:30:00+00:00,-1.0,59.5,59.5
2021-01-10 16:45:00+00:00,-1.0,401.05,401.05
2021-01-10 17:00:00+00:00,0.4,41.61,41.61
2021-01-10 17:15:00+00:00,-0.2,36.81,36.81
2021-01-10 17:30:00+00:00,0.733333333,20.98,20.98
2021-01-10 17:45:00+00:00,0.133333333,31.63,31.63
2021-01-10 18:00:00+00:00,-0.066666667,31.63,31.63
2021-01-10 18:15:00+00:00,0.066666667,35.83,35.83
2021-01-10 18:30:00+00:00,-0.066666667,35.83,35.83
2021-01-10 18:45:00+00:00,0.4,34.11,34.11
2021-01-10 19:00:00+00:00,-0.466666667,50.73,36.49
2021-01-10 19:15:00+00:00,0.133333333,39.5,39.5
2021-01-10 19:30:00+00:00,0.6,29.11,29.11
2021-01-10 19:45:00+00:00,0.733333333,8.05,8.05
2021-01-10 20:00:00+00:00,-0.466666667,68.23,21.94
2021-01-10 20:15:00+00:00,0.0,39.3,39.3
2021-01-10 20:30:00+00:00,0.066666667,21.94,21.94
2021-01-10 20:45:00+00:00,0.133333333,21.94,21.94
2021-01-10 21:00:00+00:00,-0.133333333,30.71,30.71
2021-01-10 21:15:00+00:00,0.0,38.83,38.83
2021-01-10 21:30:00+00:00,0.066666667,34.11,34.11
2021-01-10 21:45:00+00:00,0.066666667,23.04,23.04
2021-01-10 22:00:00+00:00,-1.0,61.42,32.85
2021-01-10 22:15:00+00:00,-0.666666667,54.22,54.22
2021-01-10 22:30:00+00:00,0.0,40.33,37.11
2021-01-10 22:45:00+00:00,0.266666667,32.14,32.14
2021-01-10 23:00:00+00:00,0.8,-54.83,-54.83
2021-01-10 23:15:00+00:00,0.8,-88.92,-88.92
2021-01-10 23:30:00+00:00,1.0,-122.25,-122.25
2021-01-10 23:45:00+00:00,0.021052632,-51.47,-51.47
2021-01-11 00:00:00+00:00,-0.066666667,55.38,55.38
2021-01-11 00:15:00+00:00,-0.333333333,57.46,13.17
2021-01-11 00:30:00+00:00,0.066666667,21.1,21.1
2021-01-11 00:45:00+00:00,0.390951062,-23.61,-23.61
2021-01-11 01:00:00+00:00,-0.733333333,60.02,60.02
2021-01-11 01:15:00+00:00,0.0,37.11,37.11
2021-01-11 01:30:00+00:00,0.0,34.11,34.11
2021-01-11 01:45:00+00:00,0.0,32.18,32.18
2021-01-11 02:00:00+00:00,-0.8,96.29,37.56
2021-01-11 02:15:00+00:00,0.266666667,42.5,26.99
2021-01-11 02:30:00+00:00,0.066666667,29.11,29.11
2021-01-11 02:45:00+00:00,0.0,32.2,32.2
2021-01-11 03:00:00+00:00,-0.533333333,53.39,53.39
2021-01-11 03:15:00+00:00,0.0,45.39,45.39
2021-01-11 03:30:00+00:00,-0.466666667,65.89,65.89
2021-01-11 03:45:00+00:00,-0.933333333,53.39,53.39
2021-01-11 04:00:00+00:00,-0.066666667,65.89,65.89
2021-01-11 04:15:00+00:00,-0.533333333,53.39,53.39
2021-01-11 04:30:00+00:00,0.0,42.46,42.46
2021-01-11 04:45:00+00:00,-0.4,52.71,52.71
2021-01-11 05:00:00+00:00,0.0,47.22,47.22
2021-01-11 05:15:00+00:00,0.066666667,65.89,65.89
2021-01-11 05:30:00+00:00,-0.933333333,75.89,75.89
2021-01-11 05:45:00+00:00,-0.2,50.93,50.93
2021-01-11 06:00:00+00:00,0.0,51.91,44.74
2021-01-11 06:15:00+00:00,0.8,23.91,23.91
2021-01-11 06:30:00+00:00,0.0,173.08,173.08
2021-01-11 06:45:00+00:00,-1.0,736.02,736.02
2021-01-11 07:00:00+00:00,0.866666667,-13.02,-13.02
2021-01-11 07:15:00+00:00,0.533333333,41.8,41.8
2021-01-11 07:30:00+00:00,-0.2,60.58,60.58
2021-01-11 07:45:00+00:00,-1.0,210.58,210.58
2021-01-11 08:00:00+00:00,-0.266666667,126.3,126.3
2021-01-11 08:15:00+00:00,0.133333333,62.0,62.0
2021-01-11 08:30:00+00:00,0.8,45.49,45.49
2021-01-11 08:45:00+00:00,0.8,43.24,43.24
2021-01-11 09:00:00+00:00,-0.733333333,274.7,43.73
2021-01-11 09:15:00+00:00,-0.6,210.58,210.58
2021-01-11 09:30:00+00:00,-0.512833333,336.47,336.47
2021-01-11 09:45:00+00:00,0.666666667,55.58,39.73
2021-01-11 10:00:00+00:00,-0.601666667,283.52,283.52
2021-01-11 10:15:00+00:00,0.133333333,90.66,90.66
2021-01-11 10:30:00+00:00,0.8,67.96,67.96
2021-01-11 10:45:00+00:00,0.2,33.72,33.72
2021-01-11 11:00:00+00:00,0.733333333,14.0,14.0
