,Allocation point 1 - Imbalance shortage,Allocation point 1 - Imbalance surplus
2021-12-08 20:15:00+00:00,0.0,0.0
2021-12-08 20:30:00+00:00,0.0,0.0
2021-12-08 20:45:00+00:00,0.0,0.0
2021-12-08 21:00:00+00:00,0.0,0.0
2021-12-08 21:15:00+00:00,0.0,0.0
2021-12-08 21:30:00+00:00,0.0,0.0
2021-12-08 21:45:00+00:00,0.0,0.0
2021-12-08 22:00:00+00:00,0.0,0.0
2021-12-08 22:15:00+00:00,-9.0,0.0
2021-12-08 22:30:00+00:00,-13.565,0.0
2021-12-08 22:45:00+00:00,-8.3075,0.0
2021-12-08 23:00:00+00:00,0.566666667,0.0
2021-12-08 23:15:00+00:00,0.0,0.0
2021-12-08 23:30:00+00:00,0.0,0.0
2021-12-08 23:45:00+00:00,1.583836565,0.0
2021-12-09 00:00:00+00:00,0.0,0.616333333
2021-12-09 00:15:00+00:00,0.0,0.0
2021-12-09 00:30:00+00:00,0.0,0.0
2021-12-09 00:45:00+00:00,0.065558633,0.0
2021-12-09 01:00:00+00:00,0.0,0.0
2021-12-09 01:15:00+00:00,0.0,0.0
2021-12-09 01:30:00+00:00,0.0,0.0
2021-12-09 01:45:00+00:00,0.0,1.132
2021-12-09 02:00:00+00:00,0.0,0.0
2021-12-09 02:15:00+00:00,0.0,0.0
2021-12-09 02:30:00+00:00,0.0,0.0
2021-12-09 02:45:00+00:00,0.0,0.0
2021-12-09 03:00:00+00:00,0.0,13.918
2021-12-09 03:15:00+00:00,0.0,2.319666667
2021-12-09 03:30:00+00:00,0.0,0.0
2021-12-09 03:45:00+00:00,0.0,3.192333333
2021-12-09 04:00:00+00:00,-3.214666667,0.0
2021-12-09 04:15:00+00:00,0.0,0.0
2021-12-09 04:30:00+00:00,0.059166667,0.0
2021-12-09 04:45:00+00:00,0.0,0.0
2021-12-09 05:00:00+00:00,0.0,27.480833333
2021-12-09 05:15:00+00:00,0.0,36.315
2021-12-09 05:30:00+00:00,-7.553,0.0
2021-12-09 05:45:00+00:00,0.0,29.036
2021-12-09 06:00:00+00:00,0.0,0.0
2021-12-09 06:15:00+00:00,0.0,186.182
2021-12-09 06:30:00+00:00,0.0,16.666666667
2021-12-09 06:45:00+00:00,0.0,0.0
2021-12-09 07:00:00+00:00,-3.269,0.0
2021-12-09 07:15:00+00:00,0.0,0.0
2021-12-09 07:30:00+00:00,0.0,0.0
2021-12-09 07:45:00+00:00,0.0,52.829
2021-12-09 08:00:00+00:00,0.0,139.678
2021-12-09 08:15:00+00:00,0.0,0.0
2021-12-09 08:30:00+00:00,0.0,69.839
2021-12-09 08:45:00+00:00,0.0,0.0
2021-12-09 09:00:00+00:00,0.0,109.745166667
2021-12-09 09:15:00+00:00,0.0,80.11531
2021-12-09 09:30:00+00:00,-2.9182725,0.0
2021-12-09 09:45:00+00:00,-35.600833333,0.0
2021-12-09 10:00:00+00:00,0.0,5.085833333
2021-12-09 10:15:00+00:00,-10.171666667,0.0
2021-12-09 10:30:00+00:00,0.0,0.0
2021-12-09 10:45:00+00:00,-5.8135,0.0
2021-12-09 11:00:00+00:00,0.0,0.0
2021-12-09 11:15:00+00:00,0.0,89.341
2021-12-09 11:30:00+00:00,0.0,25.79721375
2021-12-09 11:45:00+00:00,0.0,0.0
2021-12-09 12:00:00+00:00,-2.91822375,0.0
2021-12-09 12:15:00+00:00,-1.07003,0.0
2021-12-09 12:30:00+00:00,-53.451,0.0
2021-12-09 12:45:00+00:00,0.0,6.320333333
2021-12-09 13:00:00+00:00,-59.176,0.0
2021-12-09 13:15:00+00:00,0.0,0.0
2021-12-09 13:30:00+00:00,-15.212,0.0
2021-12-09 13:45:00+00:00,0.0,0.0
2021-12-09 14:00:00+00:00,0.0,0.0
2021-12-09 14:15:00+00:00,0.0,0.0
2021-12-09 14:30:00+00:00,0.0,0.0
2021-12-09 14:45:00+00:00,0.0,6.116666667
2021-12-09 15:00:00+00:00,0.0,0.0
2021-12-09 15:15:00+00:00,0.0,0.0
2021-12-09 15:30:00+00:00,0.0,0.0
2021-12-09 15:45:00+00:00,0.0,0.0
2021-12-09 16:00:00+00:00,-6.390333333,0.0
2021-12-09 16:15:00+00:00,-5.474666667,0.0
2021-12-09 16:30:00+00:00,-3.446,0.0
2021-12-09 16:45:00+00:00,0.0,0.0
2021-12-09 17:00:00+00:00,0.0,0.0
2021-12-09 17:15:00+00:00,-22.818,0.0
2021-12-09 17:30:00+00:00,-6.272666667,0.0
2021-12-09 17:45:00+00:00,-12.108,0.0
2021-12-09 18:00:00+00:00,0.0,0.0
2021-12-09 18:15:00+00:00,0.0,0.0
2021-12-09 18:30:00+00:00,0.0,0.0
2021-12-09 18:45:00+00:00,0.0,0.0
2021-12-09 19:00:00+00:00,-24.214166667,0.0
2021-12-09 19:15:00+00:00,0.0,79.816
2021-12-09 19:30:00+00:00,-23.606,0.0
2021-12-09 19:45:00+00:00,-10.374,0.0
2021-12-09 20:00:00+00:00,-40.445,0.0
2021-12-09 20:15:00+00:00,0.0,29.052
2021-12-09 20:30:00+00:00,-22.5,0.0
2021-12-09 20:45:00+00:00,0.0,0.0
2021-12-09 21:00:00+00:00,0.0,0.0
2021-12-09 21:15:00+00:00,-3.210666667,0.0
2021-12-09 21:30:00+00:00,0.790833333,0.0
2021-12-09 21:45:00+00:00,-11.8675,0.0
2021-12-09 22:00:00+00:00,0.0,0.0
2021-12-09 22:15:00+00:00,-2.264666667,0.0
2021-12-09 22:30:00+00:00,0.0,0.0
2021-12-09 22:45:00+00:00,0.162913204,0.0
2021-12-09 23:00:00+00:00,0.0,137.5
2021-12-09 23:15:00+00:00,0.0,7.777
2021-12-09 23:30:00+00:00,-14.373333333,0.0
2021-12-09 23:45:00+00:00,0.0,0.0
2021-12-10 00:00:00+00:00,0.0,46.11
2021-12-10 00:15:00+00:00,0.0,3.4055
2021-12-10 00:30:00+00:00,0.0,0.0
2021-12-10 00:45:00+00:00,0.0,3.3085
2021-12-10 01:00:00+00:00,0.0,22.214
2021-12-10 01:15:00+00:00,0.0,3.469
2021-12-10 01:30:00+00:00,-3.120166667,0.0
2021-12-10 01:45:00+00:00,0.0,0.0
2021-12-10 02:00:00+00:00,-17.4,0.0
2021-12-10 02:15:00+00:00,-2.348166667,0.0
2021-12-10 02:30:00+00:00,-4.696333333,0.0
2021-12-10 02:45:00+00:00,-1.833333333,0.0
2021-12-10 03:00:00+00:00,0.0,0.0
2021-12-10 03:15:00+00:00,0.0,0.0
2021-12-10 03:30:00+00:00,-1.966666667,0.0
2021-12-10 03:45:00+00:00,3.247833333,0.0
2021-12-10 04:00:00+00:00,0.0,0.0
2021-12-10 04:15:00+00:00,0.236666667,0.0
2021-12-10 04:30:00+00:00,0.012620037,0.0
2021-12-10 04:45:00+00:00,0.0,0.0
2021-12-10 05:00:00+00:00,0.0,0.0
2021-12-10 05:15:00+00:00,0.0,0.0
2021-12-10 05:30:00+00:00,0.0,0.0
2021-12-10 05:45:00+00:00,0.0,0.0
2021-12-10 06:00:00+00:00,0.0,0.0
2021-12-10 06:15:00+00:00,0.0,18.046
2021-12-10 06:30:00+00:00,0.0,51.771
2021-12-10 06:45:00+00:00,0.0,129.4275
2021-12-10 07:00:00+00:00,-2.3455,0.0
2021-12-10 07:15:00+00:00,0.0,13.471
2021-12-10 07:30:00+00:00,0.0,81.3875
2021-12-10 07:45:00+00:00,0.0,29.643
2021-12-10 08:00:00+00:00,0.0,0.0
2021-12-10 08:15:00+00:00,0.0,0.0
2021-12-10 08:30:00+00:00,0.0,0.0
2021-12-10 08:45:00+00:00,0.0,0.0
2021-12-10 09:00:00+00:00,0.0,0.0
2021-12-10 09:15:00+00:00,0.0,9.687333333
2021-12-10 09:30:00+00:00,0.0,0.0
2021-12-10 09:45:00+00:00,0.0,84.370666667
2021-12-10 10:00:00+00:00,0.0,0.0
2021-12-10 10:15:00+00:00,0.0,0.0
2021-12-10 10:30:00+00:00,-3.570666667,0.0
2021-12-10 10:45:00+00:00,0.0,0.0
2021-12-10 11:00:00+00:00,0.0,0.0
2021-12-10 11:15:00+00:00,0.0,0.0
2021-12-10 11:30:00+00:00,0.0,0.0
2021-12-10 11:45:00+00:00,0.0,0.0
2021-12-10 12:00:00+00:00,0.0,0.0
2021-12-10 12:15:00+00:00,0.0,0.0
2021-12-10 12:30:00+00:00,0.0,128.938333333
2021-12-10 12:45:00+00:00,-3.585,0.0
2021-12-10 13:00:00+00:00,0.0,73.333333333
2021-12-10 13:15:00+00:00,0.0,49.404166667
2021-12-10 13:30:00+00:00,-8.761666667,0.0
2021-12-10 13:45:00+00:00,-10.939,0.0
2021-12-10 14:00:00+00:00,0.0,0.0
2021-12-10 14:15:00+00:00,-25.037833333,0.0
2021-12-10 14:30:00+00:00,0.0,0.0
2021-12-10 14:45:00+00:00,0.0,0.0
2021-12-10 15:00:00+00:00,-20.466666667,0.0
2021-12-10 15:15:00+00:00,-4.595333333,0.0
2021-12-10 15:30:00+00:00,0.0,0.0
2021-12-10 15:45:00+00:00,0.0,114.539333333
2021-12-10 16:00:00+00:00,0.0,0.0
2021-12-10 16:15:00+00:00,-5.211166667,0.0
2021-12-10 16:30:00+00:00,0.0,0.0
2021-12-10 16:45:00+00:00,-4.9205,0.0
2021-12-10 17:00:00+00:00,0.0,85.730666667
2021-12-10 17:15:00+00:00,-16.865333333,0.0
2021-12-10 17:30:00+00:00,-7.372,0.0
2021-12-10 17:45:00+00:00,-11.0545,0.0
2021-12-10 18:00:00+00:00,0.0,0.0
2021-12-10 18:15:00+00:00,0.0,0.0
2021-12-10 18:30:00+00:00,0.0,0.0
2021-12-10 18:45:00+00:00,0.0,0.0
2021-12-10 19:00:00+00:00,0.0,40.0
2021-12-10 19:15:00+00:00,-10.0,0.0
2021-12-10 19:30:00+00:00,-4.5,0.0
2021-12-10 19:45:00+00:00,-7.736333333,0.0
2021-12-10 20:00:00+00:00,-16.8905,0.0
2021-12-10 20:15:00+00:00,0.0,77.189333333
2021-12-10 20:30:00+00:00,-26.805333333,0.0
2021-12-10 20:45:00+00:00,0.0,0.0
2021-12-10 21:00:00+00:00,0.0,77.530666667
2021-12-10 21:15:00+00:00,0.0,0.0
2021-12-10 21:30:00+00:00,0.0,0.0
2021-12-10 21:45:00+00:00,-18.284166667,0.0
2021-12-10 22:00:00+00:00,0.0,0.0
2021-12-10 22:15:00+00:00,-3.510166667,0.0
2021-12-10 22:30:00+00:00,-10.3305,0.0
2021-12-10 22:45:00+00:00,-6.865,0.0
2021-12-10 23:00:00+00:00,0.0,0.0
2021-12-10 23:15:00+00:00,-6.807666667,0.0
2021-12-10 23:30:00+00:00,-10.0,0.0
2021-12-10 23:45:00+00:00,-6.413,0.0
2021-12-11 00:00:00+00:00,-3.403833333,0.0
2021-12-11 00:15:00+00:00,0.0,0.0
2021-12-11 00:30:00+00:00,-10.084,0.0
2021-12-11 00:45:00+00:00,-9.19,0.0
2021-12-11 01:00:00+00:00,-3.063333333,0.0
2021-12-11 01:15:00+00:00,-3.263666667,0.0
2021-12-11 01:30:00+00:00,-3.277833333,0.0
2021-12-11 01:45:00+00:00,0.0,0.0
2021-12-11 02:00:00+00:00,0.0,0.0
2021-12-11 02:15:00+00:00,-6.886,0.0
2021-12-11 02:30:00+00:00,0.0,0.0
2021-12-11 02:45:00+00:00,0.0,0.0
2021-12-11 03:00:00+00:00,0.0,0.0
2021-12-11 03:15:00+00:00,0.0,0.0
2021-12-11 03:30:00+00:00,0.0,0.0
2021-12-11 03:45:00+00:00,0.0,0.0
2021-12-11 04:00:00+00:00,-5.893333333,0.0
2021-12-11 04:15:00+00:00,-3.2625,0.0
2021-12-11 04:30:00+00:00,-3.265666667,0.0
2021-12-11 04:45:00+00:00,0.0,0.0
2021-12-11 05:00:00+00:00,-6.228333333,0.0
2021-12-11 05:15:00+00:00,-3.259,0.0
2021-12-11 05:30:00+00:00,-3.274833333,0.0
2021-12-11 05:45:00+00:00,0.0,0.0
2021-12-11 06:00:00+00:00,0.0,0.0
2021-12-11 06:15:00+00:00,0.0,0.0
2021-12-11 06:30:00+00:00,0.0,0.0
2021-12-11 06:45:00+00:00,0.0,0.0
2021-12-11 07:00:00+00:00,0.0,0.0
2021-12-11 07:15:00+00:00,0.0,133.601
2021-12-11 07:30:00+00:00,0.0,0.0
2021-12-11 07:45:00+00:00,0.0,133.601
2021-12-11 08:00:00+00:00,0.0,128.12
2021-12-11 08:15:00+00:00,0.0,68.597583333
2021-12-11 08:30:00+00:00,-3.122925,0.0
2021-12-11 08:45:00+00:00,-79.720666667,0.0
2021-12-11 09:00:00+00:00,0.0,104.073291667
2021-12-11 09:15:00+00:00,-50.0,0.0
2021-12-11 09:30:00+00:00,-10.1995,0.0
2021-12-11 09:45:00+00:00,-20.2,0.0
2021-12-11 10:00:00+00:00,-3.518666667,0.0
2021-12-11 10:15:00+00:00,-3.352,0.0
2021-12-11 10:30:00+00:00,-19.2535,0.0
2021-12-11 10:45:00+00:00,-35.58,0.0
2021-12-11 11:00:00+00:00,0.0,0.0
2021-12-11 11:15:00+00:00,-3.352,0.0
2021-12-11 11:30:00+00:00,0.0,0.0
2021-12-11 11:45:00+00:00,0.0,0.0
2021-12-11 12:00:00+00:00,0.0,60.546666667
2021-12-11 12:15:00+00:00,0.0,0.0
2021-12-11 12:30:00+00:00,0.0,0.0
2021-12-11 12:45:00+00:00,0.0,0.0
2021-12-11 13:00:00+00:00,0.0,22.705
2021-12-11 13:15:00+00:00,0.0,0.0
2021-12-11 13:30:00+00:00,0.0,0.0
2021-12-11 13:45:00+00:00,0.0,45.411
2021-12-11 14:00:00+00:00,-10.1995,0.0
2021-12-11 14:15:00+00:00,0.0,0.0
2021-12-11 14:30:00+00:00,0.0,0.0
2021-12-11 14:45:00+00:00,0.0,0.0
2021-12-11 15:00:00+00:00,0.0,0.0
2021-12-11 15:15:00+00:00,0.0,0.0
2021-12-11 15:30:00+00:00,0.0,13.681333333
2021-12-11 15:45:00+00:00,0.0,175.586666667
2021-12-11 16:00:00+00:00,0.0,0.0
2021-12-11 16:15:00+00:00,-6.666666667,0.0
2021-12-11 16:30:00+00:00,-3.489833333,0.0
2021-12-11 16:45:00+00:00,0.0,0.0
2021-12-11 17:00:00+00:00,0.0,0.0
2021-12-11 17:15:00+00:00,0.0,0.0
2021-12-11 17:30:00+00:00,0.0,0.0
2021-12-11 17:45:00+00:00,-16.606666667,0.0
2021-12-11 18:00:00+00:00,-8.505833333,0.0
2021-12-11 18:15:00+00:00,0.0,0.0
2021-12-11 18:30:00+00:00,-21.25,0.0
2021-12-11 18:45:00+00:00,0.0,0.0
2021-12-11 19:00:00+00:00,-35.321666667,0.0
2021-12-11 19:15:00+00:00,-4.756,0.0
2021-12-11 19:30:00+00:00,-10.296,0.0
2021-12-11 19:45:00+00:00,0.0,0.0
2021-12-11 20:00:00+00:00,11.056666667,0.0
2021-12-11 20:15:00+00:00,0.608333333,0.0
2021-12-11 20:30:00+00:00,12.975,0.0
2021-12-11 20:45:00+00:00,12.975,0.0
2021-12-11 21:00:00+00:00,0.4725,0.0
2021-12-11 21:15:00+00:00,0.0,1.233333333
2021-12-11 21:30:00+00:00,0.4725,0.0
2021-12-11 21:45:00+00:00,0.097292244,0.0
2021-12-11 22:00:00+00:00,0.0,136.776666667
2021-12-11 22:15:00+00:00,6.665,0.0
2021-12-11 22:30:00+00:00,0.720041551,0.0
2021-12-11 22:45:00+00:00,0.0,0.0
2021-12-11 23:00:00+00:00,0.0,9.899333333
2021-12-11 23:15:00+00:00,0.0,0.0
2021-12-11 23:30:00+00:00,0.886917821,0.0
2021-12-11 23:45:00+00:00,0.0,0.0
2021-12-12 00:00:00+00:00,0.0,2.266666667
2021-12-12 00:15:00+00:00,0.788550323,0.0
2021-12-12 00:30:00+00:00,0.0,0.0
2021-12-12 00:45:00+00:00,0.0,0.0
2021-12-12 01:00:00+00:00,0.0,0.0
2021-12-12 01:15:00+00:00,0.0,0.0
2021-12-12 01:30:00+00:00,0.0,0.0
2021-12-12 01:45:00+00:00,0.0,0.0
2021-12-12 02:00:00+00:00,0.0,9.3935
2021-12-12 02:15:00+00:00,0.0,-6.25
2021-12-12 02:30:00+00:00,8.850415512,0.0
2021-12-12 02:45:00+00:00,0.0,0.0
2021-12-12 03:00:00+00:00,0.0,0.0
2021-12-12 03:15:00+00:00,0.0,0.0
2021-12-12 03:30:00+00:00,0.0,0.0
2021-12-12 03:45:00+00:00,0.0,0.0
2021-12-12 04:00:00+00:00,0.0,0.0
2021-12-12 04:15:00+00:00,0.0,0.0
2021-12-12 04:30:00+00:00,0.0,0.0
2021-12-12 04:45:00+00:00,0.0,0.0
2021-12-12 05:00:00+00:00,0.0,0.0
2021-12-12 05:15:00+00:00,0.0,0.0
2021-12-12 05:30:00+00:00,0.0,0.0
2021-12-12 05:45:00+00:00,0.0,0.0
2021-12-12 06:00:00+00:00,0.0,0.0
2021-12-12 06:15:00+00:00,0.0,0.0
2021-12-12 06:30:00+00:00,0.0,14.416666667
2021-12-12 06:45:00+00:00,0.0,7.6
2021-12-12 07:00:00+00:00,25.484764543,0.0
2021-12-12 07:15:00+00:00,0.0,0.0
2021-12-12 07:30:00+00:00,0.0,12.466666667
2021-12-12 07:45:00+00:00,3.1695,0.0
2021-12-12 08:00:00+00:00,0.1825,0.0
2021-12-12 08:15:00+00:00,0.0,0.0
2021-12-12 08:30:00+00:00,0.0,10.4175
2021-12-12 08:45:00+00:00,7.555701754,0.0
2021-12-12 09:00:00+00:00,0.0,0.0
2021-12-12 09:15:00+00:00,0.0,1.762333333
2021-12-12 09:30:00+00:00,0.0,1.595666667
2021-12-12 09:45:00+00:00,0.0,0.0
2021-12-12 10:00:00+00:00,0.0,44.676333333
2021-12-12 10:15:00+00:00,-6.123333333,0.0
2021-12-12 10:30:00+00:00,0.0,28.7035
2021-12-12 10:45:00+00:00,0.0,78.435
2021-12-12 11:00:00+00:00,0.0,31.675
2021-12-12 11:15:00+00:00,0.0,9.005333333
2021-12-12 11:30:00+00:00,0.0,3.657833333
2021-12-12 11:45:00+00:00,0.0,38.9515
2021-12-12 12:00:00+00:00,0.0,5.049833333
2021-12-12 12:15:00+00:00,0.0,5.3965
2021-12-12 12:30:00+00:00,0.0,10.0
2021-12-12 12:45:00+00:00,0.0,0.0
2021-12-12 13:00:00+00:00,0.0,0.0
2021-12-12 13:15:00+00:00,0.0,0.0
2021-12-12 13:30:00+00:00,0.0,0.0
2021-12-12 13:45:00+00:00,0.0,0.0
2021-12-12 14:00:00+00:00,12.11,0.0
2021-12-12 14:15:00+00:00,-8.872,0.0
2021-12-12 14:30:00+00:00,-16.970666667,0.0
2021-12-12 14:45:00+00:00,0.0,0.0
2021-12-12 15:00:00+00:00,0.0,19.248
2021-12-12 15:15:00+00:00,-4.963666667,0.0
2021-12-12 15:30:00+00:00,-12.884666667,0.0
2021-12-12 15:45:00+00:00,0.0,0.0
2021-12-12 16:00:00+00:00,-2.012333333,0.0
2021-12-12 16:15:00+00:00,-4.836333333,0.0
2021-12-12 16:30:00+00:00,0.0,59.694
2021-12-12 16:45:00+00:00,0.0,0.0
2021-12-12 17:00:00+00:00,0.0,4.980333333
2021-12-12 17:15:00+00:00,-26.160333333,0.0
2021-12-12 17:30:00+00:00,0.0,0.0
2021-12-12 17:45:00+00:00,-14.319666667,0.0
2021-12-12 18:00:00+00:00,0.0,4.900333333
2021-12-12 18:15:00+00:00,-8.485333333,0.0
2021-12-12 18:30:00+00:00,-2.404666667,0.0
2021-12-12 18:45:00+00:00,0.0,18.010666667
2021-12-12 19:00:00+00:00,0.0,10.0735
2021-12-12 19:15:00+00:00,0.0,41.422666667
2021-12-12 19:30:00+00:00,0.0,0.0
2021-12-12 19:45:00+00:00,0.0,0.0
2021-12-12 20:00:00+00:00,-27.682666667,0.0
2021-12-12 20:15:00+00:00,0.0,140.053666667
2021-12-12 20:30:00+00:00,-4.169333333,0.0
2021-12-12 20:45:00+00:00,0.0,9.622
2021-12-12 21:00:00+00:00,-10.266666667,0.0
2021-12-12 21:15:00+00:00,-20.456666667,0.0
2021-12-12 21:30:00+00:00,0.0,0.0
2021-12-12 21:45:00+00:00,-3.524666667,0.0
2021-12-12 22:00:00+00:00,-8.348166667,0.0
2021-12-12 22:15:00+00:00,-12.456,0.0
2021-12-12 22:30:00+00:00,0.118333333,0.0
2021-12-12 22:45:00+00:00,0.425833333,0.0
2021-12-12 23:00:00+00:00,0.0,2.0835
2021-12-12 23:15:00+00:00,0.0,19.697
2021-12-12 23:30:00+00:00,-8.4,0.0
2021-12-12 23:45:00+00:00,0.301975993,0.0
2021-12-13 00:00:00+00:00,0.0,0.0
2021-12-13 00:15:00+00:00,0.093448753,0.0
2021-12-13 00:30:00+00:00,0.0,0.0
2021-12-13 00:45:00+00:00,0.0,0.0
2021-12-13 01:00:00+00:00,0.0,21.0175
2021-12-13 01:15:00+00:00,-0.9375,0.0
2021-12-13 01:30:00+00:00,0.0,0.0
2021-12-13 01:45:00+00:00,-1.266666667,0.0
2021-12-13 02:00:00+00:00,0.0,9.879
2021-12-13 02:15:00+00:00,0.0,0.0
2021-12-13 02:30:00+00:00,0.0,0.0
2021-12-13 02:45:00+00:00,-1.466666667,0.0
2021-12-13 03:00:00+00:00,0.0,10.2335
2021-12-13 03:15:00+00:00,0.0,6.536
2021-12-13 03:30:00+00:00,0.0,4.024666667
2021-12-13 03:45:00+00:00,0.0,0.0
2021-12-13 04:00:00+00:00,-9.449333333,0.0
2021-12-13 04:15:00+00:00,-1.4,0.0
2021-12-13 04:30:00+00:00,0.0,6.607666667
2021-12-13 04:45:00+00:00,15.362982456,0.0
2021-12-13 05:00:00+00:00,0.0,90.0
2021-12-13 05:15:00+00:00,0.0,14.539
2021-12-13 05:30:00+00:00,0.0,41.3805
2021-12-13 05:45:00+00:00,0.0,0.0
2021-12-13 06:00:00+00:00,-2.810833333,0.0
2021-12-13 06:15:00+00:00,0.0,0.0
2021-12-13 06:30:00+00:00,0.0,58.012166667
2021-12-13 06:45:00+00:00,0.0,109.284
2021-12-13 07:00:00+00:00,-9.357666667,0.0
2021-12-13 07:15:00+00:00,0.0,54.5445
2021-12-13 07:30:00+00:00,0.0,5.3475
2021-12-13 07:45:00+00:00,0.0,18.7175
2021-12-13 08:00:00+00:00,0.0,44.4
2021-12-13 08:15:00+00:00,0.0,144.3
2021-12-13 08:30:00+00:00,-10.464,0.0
2021-12-13 08:45:00+00:00,-5.2395,0.0
2021-12-13 09:00:00+00:00,0.0,99.9
2021-12-13 09:15:00+00:00,-10.422666667,0.0
2021-12-13 09:30:00+00:00,-10.335,0.0
2021-12-13 09:45:00+00:00,0.0,17.586
2021-12-13 10:00:00+00:00,0.0,0.0
2021-12-13 10:15:00+00:00,0.0,76.95075
2021-12-13 10:30:00+00:00,-2.1645,0.0
2021-12-13 10:45:00+00:00,-40.133333333,0.0
2021-12-13 11:00:00+00:00,-8.666666667,0.0
2021-12-13 11:15:00+00:00,0.0,0.0
2021-12-13 11:30:00+00:00,-17.305833333,0.0
2021-12-13 11:45:00+00:00,0.0,0.0
2021-12-13 12:00:00+00:00,-4.678166667,0.0
2021-12-13 12:15:00+00:00,0.0,100.006666667
2021-12-13 12:30:00+00:00,-28.56,0.0
2021-12-13 12:45:00+00:00,0.0,18.446666667
2021-12-13 13:00:00+00:00,-27.6365,0.0
2021-12-13 13:15:00+00:00,0.0,9.212166667
2021-12-13 13:30:00+00:00,-5.743,0.0
2021-12-13 13:45:00+00:00,0.0,8.5
2021-12-13 14:00:00+00:00,0.0,8.333333333
2021-12-13 14:15:00+00:00,0.0,32.5
2021-12-13 14:30:00+00:00,-19.4445,0.0
2021-12-13 14:45:00+00:00,0.0,0.0
2021-12-13 15:00:00+00:00,-36.0,0.0
2021-12-13 15:15:00+00:00,0.0,0.0
2021-12-13 15:30:00+00:00,-5.634166667,0.0
2021-12-13 15:45:00+00:00,0.0,0.0
2021-12-13 16:00:00+00:00,0.0,0.0
2021-12-13 16:15:00+00:00,0.0,0.0
2021-12-13 16:30:00+00:00,0.0,0.0
2021-12-13 16:45:00+00:00,0.0,0.0
2021-12-13 17:00:00+00:00,0.0,0.0
2021-12-13 17:15:00+00:00,0.0,0.0
2021-12-13 17:30:00+00:00,0.0,0.0
2021-12-13 17:45:00+00:00,0.0,0.0
2021-12-13 18:00:00+00:00,0.0,82.666666667
2021-12-13 18:15:00+00:00,0.0,51.666666667
2021-12-13 18:30:00+00:00,-47.666666667,0.0
2021-12-13 18:45:00+00:00,0.0,69.717
2021-12-13 19:00:00+00:00,-48.885833333,0.0
2021-12-13 19:15:00+00:00,-11.9815,0.0
2021-12-13 19:30:00+00:00,-20.138,0.0
2021-12-13 19:45:00+00:00,-33.776,0.0
2021-12-13 20:00:00+00:00,7.785,0.0
2021-12-13 20:15:00+00:00,-9.673,0.0
2021-12-13 20:30:00+00:00,-26.948,0.0
2021-12-13 20:45:00+00:00,-8.818,0.0
2021-12-13 21:00:00+00:00,0.0,0.0
2021-12-13 21:15:00+00:00,0.0,0.0
2021-12-13 21:30:00+00:00,0.0,125.125
2021-12-13 21:45:00+00:00,-5.295666667,0.0
2021-12-13 22:00:00+00:00,-30.070666667,0.0
2021-12-13 22:15:00+00:00,0.0,5.295666667
2021-12-13 22:30:00+00:00,0.0,0.0
2021-12-13 22:45:00+00:00,-4.138666667,0.0
2021-12-13 23:00:00+00:00,-37.793333333,0.0
2021-12-13 23:15:00+00:00,0.0,11.7805
2021-12-13 23:30:00+00:00,0.0,7.759666667
2021-12-13 23:45:00+00:00,0.0,0.0
2021-12-14 00:00:00+00:00,0.0,7.909666667
2021-12-14 00:15:00+00:00,0.0,0.0
2021-12-14 00:30:00+00:00,-13.966,0.0
2021-12-14 00:45:00+00:00,-11.989333333,0.0
2021-12-14 01:00:00+00:00,0.0,94.658333333
2021-12-14 01:15:00+00:00,-9.819,0.0
2021-12-14 01:30:00+00:00,-3.3445,0.0
2021-12-14 01:45:00+00:00,-21.898333333,0.0
2021-12-14 02:00:00+00:00,-15.1095,0.0
2021-12-14 02:15:00+00:00,-6.4755,0.0
2021-12-14 02:30:00+00:00,-5.134,0.0
2021-12-14 02:45:00+00:00,-12.001666667,0.0
2021-12-14 03:00:00+00:00,-2.926333333,0.0
2021-12-14 03:15:00+00:00,0.0,0.0
2021-12-14 03:30:00+00:00,0.0,0.0
2021-12-14 03:45:00+00:00,0.0,0.0
2021-12-14 04:00:00+00:00,0.0,90.171666667
2021-12-14 04:15:00+00:00,0.0,6.538
2021-12-14 04:30:00+00:00,0.0,49.786666667
2021-12-14 04:45:00+00:00,0.0,9.407
2021-12-14 05:00:00+00:00,-9.577333333,0.0
2021-12-14 05:15:00+00:00,11.245,0.0
2021-12-14 05:30:00+00:00,0.0,0.0
2021-12-14 05:45:00+00:00,10.673833333,0.0
2021-12-14 06:00:00+00:00,0.0,51.845333333
2021-12-14 06:15:00+00:00,0.0,20.4
2021-12-14 06:30:00+00:00,-14.266666667,0.0
2021-12-14 06:45:00+00:00,0.0,11.157
2021-12-14 07:00:00+00:00,0.0,132.73
2021-12-14 07:15:00+00:00,0.0,46.969
2021-12-14 07:30:00+00:00,0.0,0.0
2021-12-14 07:45:00+00:00,0.0,142.94
2021-12-14 08:00:00+00:00,0.0,0.0
2021-12-14 08:15:00+00:00,0.0,0.0
2021-12-14 08:30:00+00:00,0.0,0.0
2021-12-14 08:45:00+00:00,0.0,0.0
2021-12-14 09:00:00+00:00,0.0,0.0
2021-12-14 09:15:00+00:00,0.0,0.0
2021-12-14 09:30:00+00:00,-3.5455,0.0
2021-12-14 09:45:00+00:00,-10.3865,0.0
2021-12-14 10:00:00+00:00,-2.9865,0.0
